Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
7590,Bikaner Sweets  Namkeen,1,New Delhi,J1312 DDA Flats Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725476302,2852562912,Mithai Street Food,200,Indian RupeesRs,No,No,No,No,1,29,Orange,Average,4
9620,Cafe Coffee Day,1,New Delhi,E 154 Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772563653,285409875,Cafe,450,Indian RupeesRs,No,Yes,No,No,1,29,Orange,Average,33
302884,Cake Plaza,1,New Delhi,K78 Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725926813,2853930504,Bakery Desserts Fast Food,200,Indian RupeesRs,No,Yes,No,No,1,31,Orange,Average,28
309238,Crispy Tokri,1,New Delhi,H15B Main Road Delhi Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725810573,2854024549,Street Food,200,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,100
309609,De Royale Foods,1,New Delhi,B 53 Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725107197,2854423341,North Indian Chinese,550,Indian RupeesRs,No,No,No,No,2,32,Orange,Average,22
18414477,Faasos,1,New Delhi,Shop N9 Ground Floor Opposite ICICI Bank Near Govindpuri Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,77257337,28537027,North Indian Fast Food,600,Indian RupeesRs,No,Yes,No,No,2,30,Orange,Average,4
9992,Fouji Da Vaishno Dhaba,1,New Delhi,361 Opposite Bus Depot Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725989409,2853320649,North Indian,400,Indian RupeesRs,No,No,No,No,1,29,Orange,Average,14
18224572,Fun Bytes,1,New Delhi,A1 Double Storey Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,77251193,2854442544,Fast Food,250,Indian RupeesRs,No,Yes,No,No,1,25,Orange,Average,13
312594,Gs Patisserie,1,New Delhi,Near Bhairon Temple Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,77260126,28537134,Bakery Desserts,600,Indian RupeesRs,No,No,No,No,2,28,Orange,Average,8
312728,Giani,1,New Delhi,Near 1516 Main Road Block G Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,77258148,2854013,Ice Cream Desserts,400,Indian RupeesRs,No,Yes,No,No,1,32,Orange,Average,17
18025133,Gopals 56,1,New Delhi,Opposite Deshbandhu College Krishna Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725543889,2854143056,Ice Cream Desserts,200,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,8
7329,Green Chick Chop,1,New Delhi,10  12 F7 Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772537612,285421747,Raw Meats North Indian Fast Food,350,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,26
302892,Heavens Kitchen,1,New Delhi,5960 Mini Central Market Near Mother Dairy Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772569098,2853072249,North Indian Mughlai Chinese,500,Indian RupeesRs,No,Yes,No,No,2,33,Orange,Average,85
302893,Heavens Food Corner,1,New Delhi,DDA Market Near Mother Dairy Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725698889,2853074722,North Indian Mughlai Chinese,500,Indian RupeesRs,No,No,No,No,2,28,Orange,Average,14
309533,Just Kababs,1,New Delhi,Shop 9 Aravali Shopping Centre Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725312778,2853283056,Fast Food North Indian,250,Indian RupeesRs,No,No,No,No,1,34,Orange,Average,25
18376487,Keventers,1,New Delhi,Shop 1 F3 Ground Floor Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772534918,285423284,Beverages,400,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,10
302895,Komal Kitchen,1,New Delhi,J41A DDA Flats Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725608056,2852827222,North Indian,250,Indian RupeesRs,No,No,No,No,1,28,Orange,Average,7
302896,Kwality Sweets  Restaurant,1,New Delhi,A8 Janta Market DDA Flats Near 429 Bus Stand Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725624796,2852800925,South Indian,250,Indian RupeesRs,No,No,No,No,1,29,Orange,Average,10
9776,Mehak Food Corner,1,New Delhi,A105 Double Storey Opposite HDFC Bank Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725087617,2854369031,North Indian,350,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,87
18245255,Mr Sub,1,New Delhi,G16A Main Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725705095,2854072765,Fast Food,400,Indian RupeesRs,No,Yes,No,No,1,32,Orange,Average,57
309648,Muradabadi Shahi Biryani  Chicken Corner,1,New Delhi,A71 Kalkaji Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725120507,285442178,North Indian Biryani,450,Indian RupeesRs,No,Yes,No,No,1,26,Orange,Average,24
18285214,Muradabadi,1,New Delhi,J448 A DDA Flats Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725578628,2852833711,Mughlai Biryani,400,Indian RupeesRs,No,No,No,No,1,30,Orange,Average,5
302938,New Radhe Radhe Snacks Corner,1,New Delhi,Govind Puri Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7724575,2853103056,North Indian,150,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,9
18396545,Nirulas Ice Cream,1,New Delhi,F8 Ground Floor Main Market Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725391286,285419405,Desserts Ice Cream,250,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,14
18414495,Noor Restaurant,1,New Delhi,Shop 2 Krishna Market Near Desh Bandhu College Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772553326,285415619,North Indian Mughlai Chinese,550,Indian RupeesRs,No,Yes,No,No,2,34,Orange,Average,20
311891,Pauls Homemade,1,New Delhi,16493 DDA Flat Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772583896,285302637,Bakery Desserts,500,Indian RupeesRs,No,No,No,No,2,31,Orange,Average,11
312372,Pinkoms BarBeQue,1,New Delhi,15449 DDA Flats Near DDA Central Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772568858,285309441,North Indian Mughlai,350,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,12
8949,Prince of China,1,New Delhi,31A Krishna Market Opposite Deshbandhu College Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725677937,2854172876,Thai Chinese Seafood,800,Indian RupeesRs,No,Yes,No,No,2,31,Orange,Average,70
302898,Punjabi Corner,1,New Delhi,Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725065958,285437554,North Indian,250,Indian RupeesRs,No,Yes,No,No,1,33,Orange,Average,55
302710,Punjabi Snacks,1,New Delhi,191219 Govindpuri Extension Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725814529,2853519117,Street Food North Indian South Indian,200,Indian RupeesRs,No,No,No,No,1,29,Orange,Average,4
9998,Quality Food Point,1,New Delhi,1 Pocket A 8 CSC Market Kalkaji Extension Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772634745,2852588599,North Indian Fast Food Mughlai,450,Indian RupeesRs,No,No,No,No,1,30,Orange,Average,10
18317229,Radhe Shyam,1,New Delhi,M6 Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772594998,2853815752,Street Food,150,Indian RupeesRs,No,No,No,No,1,28,Orange,Average,10
9623,Raj South Indian Food,1,New Delhi,12 Krishna Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725519444,2854165,South Indian Chinese,250,Indian RupeesRs,No,No,No,No,1,30,Orange,Average,8
3634,Roll Club,1,New Delhi,6 B41A Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772520322,2854306356,Fast Food,250,Indian RupeesRs,No,No,No,No,1,33,Orange,Average,91
7382,Shameem Kabab Corner,1,New Delhi,30 Krishna Market Opposite Deshbandu Collage Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725657452,2854185423,North Indian Mughlai,700,Indian RupeesRs,No,No,No,No,2,33,Orange,Average,67
1866,Shiv Dhaba,1,New Delhi,B39B Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772519915,285429843,North Indian Chinese,550,Indian RupeesRs,No,No,No,No,2,31,Orange,Average,92
304783,Silver Spoons,1,New Delhi,A107 Double Storey Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725765,28535954,North Indian Street Food,350,Indian RupeesRs,No,Yes,No,No,1,27,Orange,Average,6
302811,Takkar Dhaba,1,New Delhi,258 Gali 3 Govindpuri Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7726170357,2853804707,North Indian,450,Indian RupeesRs,No,Yes,No,No,1,26,Orange,Average,24
308664,The Biryani Wallas,1,New Delhi,Govindpuri Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,77260126,28537134,Biryani,650,Indian RupeesRs,No,No,No,No,2,32,Orange,Average,26
18133506,The Tuck Shop,1,New Delhi,Govindpuri Extension Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725889722,2853269444,Fast Food,700,Indian RupeesRs,No,No,No,No,2,33,Orange,Average,17
305293,Uncle Xpress,1,New Delhi,1 Krishna Market Near Desh Bandhu College Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725539435,2854166043,Chinese,400,Indian RupeesRs,No,Yes,No,No,1,34,Orange,Average,80
2211,Vaishno Rasoi,1,New Delhi,Opposite Desh Bandhu College Krishna Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772554673,285417988,North Indian,350,Indian RupeesRs,No,Yes,No,No,1,26,Orange,Average,23
9622,Vatika,1,New Delhi,A373435 Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7724925745,2854313277,North Indian Mughlai,550,Indian RupeesRs,No,Yes,No,No,2,27,Orange,Average,52
18281989,Walk To Italy,1,New Delhi,Shop 1 99938 DDA Flats Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772552998,2852858425,Fast Food,300,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,11
18365855,Behrouz Biryani,1,New Delhi,Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725938,28537766,Biryani,600,Indian RupeesRs,No,Yes,No,No,2,36,Yellow,Good,30
309737,Big Dragon,1,New Delhi,B41 Ground Floor Main Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725188736,2854319403,Chinese Thai,800,Indian RupeesRs,Yes,No,No,No,2,36,Yellow,Good,108
18386707,Cafe Filter,1,New Delhi,B33 1st Floor Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725268575,2854270391,Fast Food Italian North Indian Chinese,600,Indian RupeesRs,No,Yes,No,No,2,36,Yellow,Good,22
309338,Chowki,1,New Delhi,Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7724800486,2854287123,North Indian,750,Indian RupeesRs,No,Yes,No,No,2,37,Yellow,Good,89
18380155,Circle Cafe and Bar,1,New Delhi,F1 1st Floor Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772528632,285422688,Cafe North Indian Lebanese Continental,800,Indian RupeesRs,No,No,No,No,2,35,Yellow,Good,30
18372686,FreshMenu,1,New Delhi,Shop 1 3rd Floor Ramji Lal Complex Mini Central DDA Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,77257216,28530672,Italian Chinese Continental Thai Mediterranean Lebanese,600,Indian RupeesRs,No,Yes,No,No,2,36,Yellow,Good,36
3610,Gianis,1,New Delhi,Near 3 Kalkaji Main Road Block F Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,77253107,28542481,Ice Cream Desserts,400,Indian RupeesRs,No,Yes,No,No,1,35,Yellow,Good,80
3054,Gopals 56,1,New Delhi,16912 Govind Puri Extension Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725814059,2853444508,Ice Cream Desserts North Indian Street Food,200,Indian RupeesRs,No,No,No,No,1,38,Yellow,Good,71
311267,Instapizza,1,New Delhi,Shop 1 G34 Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725816473,2854019601,Pizza Fast Food,900,Indian RupeesRs,No,Yes,No,No,2,38,Yellow,Good,492
307951,Just Vada Pav,1,New Delhi,E157 Krishna Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725293074,2854286122,Street Food,150,Indian RupeesRs,No,No,No,No,1,36,Yellow,Good,94
1876,Khidmat,1,New Delhi,E9 Main Road Near Deshbandhu College Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772544796,285417947,North Indian Mughlai Chinese,1300,Indian RupeesRs,Yes,Yes,No,No,3,36,Yellow,Good,372
412,Naivedyam,1,New Delhi,F12 Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725427318,2854195702,South Indian,500,Indian RupeesRs,No,Yes,No,No,2,38,Yellow,Good,495
3635,New Shere Punjab Dhaba,1,New Delhi,G17A Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772570837,28540697,North Indian,600,Indian RupeesRs,No,No,No,No,2,36,Yellow,Good,91
9654,Sant Sweets,1,New Delhi,A135 Double Storey Near HDFC Bank Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725048993,2854400044,Street Food North Indian Mithai,250,Indian RupeesRs,No,No,No,No,1,35,Yellow,Good,60
18354973,Tikka Way,1,New Delhi,E8 Kalkaji Main Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725476695,285417806,North Indian Chinese,850,Indian RupeesRs,No,Yes,No,No,2,35,Yellow,Good,23
18392883,Bake Bite,1,New Delhi,J4135A DDA Flat Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,0,0,Bakery Fast Food,250,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,3
18446815,Chinese Chaat Corner,1,New Delhi,A 385 Double Story A Block Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,0,0,Chinese,200,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
311014,Chocofairies,1,New Delhi,Near Alaknanda Market Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772616631,285382626,Bakery,200,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,3
4325,Punjabi Rasoi,1,New Delhi,R16 Nehru Enclave Near Paras Ground Main Kalkaji Road Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,772510672,285446085,North Indian,350,Indian RupeesRs,No,Yes,No,No,1,24,Red,Poor,11
18322653,Punjabi Xpress,1,New Delhi,A385 Double Story Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7724908177,2854347678,North Indian Chinese,400,Indian RupeesRs,No,Yes,No,No,1,23,Red,Poor,9
9557,The Cake Factory,1,New Delhi,14 Krishna Market Near Desh Bandhu College Kalkaji New Delhi,Kalkaji,Kalkaji New Delhi,7725578561,2854201092,Bakery Fast Food,400,Indian RupeesRs,No,Yes,No,No,1,23,Red,Poor,19
9470,34 Chowringhee Lane,1,New Delhi,UB101 Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772071483,286809045,Fast Food,300,Indian RupeesRs,No,No,No,No,1,33,Orange,Average,86
306491,Annapurna Restaurant,1,New Delhi,1811 Chandrawal Road Malka Ganj Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772061353,286778705,North Indian Chinese,250,Indian RupeesRs,No,Yes,No,No,1,25,Orange,Average,56
18416860,BTW,1,New Delhi,692633131A Jaipuria Mill Ghantaghar GT Karnal Road Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,0,0,Street Food North Indian South Indian Chinese,400,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,10
640,Cafe Coffee Day,1,New Delhi,9 UB Jawahar Nagar Bungalow Road Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772072484,286817513,Cafe,450,Indian RupeesRs,No,No,No,No,1,33,Orange,Average,82
305161,Chawlas Chic Inn,1,New Delhi,4 Vardhman Tower Shakti Nagar Chowk Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,77197804,286823671,North Indian Chinese,650,Indian RupeesRs,No,No,No,No,2,33,Orange,Average,26
306149,Chennai Hot Cafe,1,New Delhi,E 143 Shop 4 Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772048113,286820522,South Indian,300,Indian RupeesRs,No,No,No,No,1,34,Orange,Average,75
1197,Daawat E Mezbaan,1,New Delhi,26AUA Bungalow Road Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,7720841881,2867991553,Mughlai North Indian,800,Indian RupeesRs,No,No,No,No,2,31,Orange,Average,77
18198467,Dessert in Desert,1,New Delhi,21UB Jawahar Nagar Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772066978,286819638,Cafe Fast Food Desserts,450,Indian RupeesRs,No,No,No,No,1,34,Orange,Average,38
311903,Dominos Pizza,1,New Delhi,Ground Floor 294  Nangia Park Shakti Nagar Near Kamla Nagar Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,771953759,2867940137,Pizza Fast Food,700,Indian RupeesRs,No,No,No,No,2,34,Orange,Average,36
18458665,Filmy Cafe  Bar,1,New Delhi,43 1st Floor Roop Nagar Near Kamla Nagar Market Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772012178,286834998,North Indian Fast Food Chinese Continental,1200,Indian RupeesRs,Yes,No,No,No,3,29,Orange,Average,4
6651,Firenze,1,New Delhi,6 38 Bungalow Road Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772048445,286839604,Cafe,500,Indian RupeesRs,No,No,No,No,2,28,Orange,Average,25
311076,Giani,1,New Delhi,3026 Near Nangia Park Shakti Nagar Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,7719552509,2868010437,Ice Cream Desserts,400,Indian RupeesRs,No,Yes,No,No,1,34,Orange,Average,41
9001,Gullus,1,New Delhi,2 Main Road Malka Ganj Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,77207839,286770968,North Indian Mughlai,550,Indian RupeesRs,No,No,No,No,2,31,Orange,Average,69
8995,Manwhar,1,New Delhi,5 Roop Nagar Shakti Nagar Chowk Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,771982887,286819382,South Indian North Indian Chinese,650,Indian RupeesRs,No,No,No,No,2,32,Orange,Average,69
18489508,Midnight Hunger Hub,1,New Delhi,Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,0,0,North Indian Fast Food Italian Asian,800,Indian RupeesRs,No,No,No,No,2,33,Orange,Average,6
7689,Mini Shop,1,New Delhi,1 UB Opposite KM College Bunglow Road Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772064283,286824755,Fast Food Beverages,150,Indian RupeesRs,No,No,No,No,1,33,Orange,Average,49
307959,Nine 75 Lounge  Bar,1,New Delhi,B49 Kamla Nagar Main Road Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,7720048,286826214,Chinese North Indian Italian Continental Fast Food,800,Indian RupeesRs,Yes,No,No,No,2,32,Orange,Average,145
18222571,Pradhan Ji Multi Cuisine Restaurant,1,New Delhi,32UB Lower Ground Floor Jawahar Nagar Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772073715,286808616,North Indian Chinese Continental,650,Indian RupeesRs,No,Yes,No,No,2,33,Orange,Average,41
310202,Punjabi Chaap Corner,1,New Delhi,E146 Near Incense Showroom Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772050808,286821675,North Indian,400,Indian RupeesRs,No,Yes,No,No,1,29,Orange,Average,15
301470,Sagar Ratna,1,New Delhi,115A Ground Floor Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,771986842,286816581,South Indian North Indian Chinese,600,Indian RupeesRs,No,Yes,No,No,2,27,Orange,Average,109
5433,Shiva Coffee  South Indian Fast Food,1,New Delhi,1D Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,77199757,286823852,South Indian,300,Indian RupeesRs,No,No,No,No,1,27,Orange,Average,41
18349733,The Ice Cafe,1,New Delhi,25UB Jawahar Nagar Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,7720695868,286815983,Cafe Chinese Continental Italian Desserts Beverages,400,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,28
18421019,Tikka Junction,1,New Delhi,Shop G 2 Vardhaman City Centre Near Shakti Nagar Underpass Gulabi Bagh Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,771890553,286780077,North Indian Chinese,750,Indian RupeesRs,No,No,No,No,2,34,Orange,Average,21
18317510,Trending Eats,1,New Delhi,23Sai Dhaam PGBungalow RoadBlock UAJawahar Nagar Near Hansraj college Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772084945,286798964,Italian Fast Food,800,Indian RupeesRs,No,No,No,No,2,34,Orange,Average,21
303104,Twenty Four Seven,1,New Delhi,23 Opposite Hansraj Hostel Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772080453,286786891,Fast Food North Indian,300,Indian RupeesRs,No,No,No,No,1,33,Orange,Average,53
8991,Vikrant Cafe,1,New Delhi,13A Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,771999533,286799319,South Indian North Indian,550,Indian RupeesRs,No,Yes,No,No,2,33,Orange,Average,145
6662,Vishal Restaurant,1,New Delhi,5122 Building Harphool Singh Clock Tower Subzi Mandi Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772029247,28675602,North Indian,600,Indian RupeesRs,No,No,No,No,2,31,Orange,Average,24
18365889,Badri Prasad Ramesh Kumar Caterers,1,New Delhi,6667E Near Chota Gali Chakkar Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772034689,286826461,North Indian,200,Indian RupeesRs,No,No,No,No,1,35,Yellow,Good,12
18245268,Bistro,1,New Delhi,Jawahar Nagar Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772075063,286806976,Beverages,150,Indian RupeesRs,No,No,No,No,1,39,Yellow,Good,55
309856,Chaudhary Sweets Corner,1,New Delhi,1018 Shakti Nagar Near Roshanara Club Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,771963486,286772166,Desserts Beverages,300,Indian RupeesRs,No,No,No,No,1,38,Yellow,Good,36
309604,Chowringhee,1,New Delhi,16 UB Jawahar Nagar Bungalow Road Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,7720744444,2868100278,Fast Food Beverages,250,Indian RupeesRs,No,Yes,No,No,1,36,Yellow,Good,108
18332062,Cones  Curries,1,New Delhi,Shop 28 Jawahar Nagar Opposite Hansraj Boys Hostel Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,77208375,28680111,Fast Food,250,Indian RupeesRs,No,Yes,No,No,1,37,Yellow,Good,151
6658,Darvesh Corner,1,New Delhi,7673 Birla Lane Clock Tower Near Amba Cinema Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,77201128,286787442,North Indian,550,Indian RupeesRs,No,No,No,No,2,36,Yellow,Good,91
9644,Deez Biryani  Kebabs,1,New Delhi,43 1st Floor Roop Nagar Near Kamla Nagar Market Kamla Nagar New Delhi,Kamla Nagar,Kamla Nagar New Delhi,772012178,286834998,Biryani North Indian Mughlai,650,Indian RupeesRs,No,Yes,No,No,2,37,Yellow,Good,393
